ts,block,tid,queued,dur,name,context,device,registers per thread,shared memory,stream,correlation,ph,blocks per SM,pid,cat,warps per SM,grid,est. achieved occupancy %,External id
6083647122594.47,"[256, 1, 1]",7,0,3.296,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,1113,X,4.761905,0,kernel,38.095238,"[25, 16, 1]",79,236
6083647122598.566,"[128, 1, 1]",7,0,4.192,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",1,0,16,0,7,1121,X,18.666666,0,kernel,74.666664,"[1568, 1, 1]",100,239
6083647122603.526,"[128, 1, 1]",7,0,1.536,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",1,0,24,0,7,1127,X,0.011905,0,kernel,0.047619,"[1, 1, 1]",0,240
6083647122605.894,"[512, 1, 1]",7,0,9.952,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",1,0,40,4240,7,1180,X,6.095238,0,kernel,97.523811,"[512, 1, 1]",100,243
6083647122619.974,"[128, 1, 1]",7,0,2.432,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",1,0,18,0,7,1201,X,9.333333,0,kernel,37.333332,"[784, 1, 1]",78,256
6083647122623.142,"[256, 1, 1]",7,0,4.096,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",1,0,26,0,7,1220,X,4.666667,0,kernel,37.333332,"[392, 1, 1]",78,259
6083647122627.942,"[256, 1, 1]",7,0,2.176,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1238,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,263
6083647122630.854,"[256, 1, 1]",7,0,33.856,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1240,X,97.523811,0,kernel,780.190491,"[1, 16, 512]",100,263
6083647122667.27,"[128, 1, 1]",7,0,38.4,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,198,100352,7,1246,X,0.761905,0,kernel,3.047619,"[8, 2, 4]",0,263
6083647122706.406,"[256, 1, 1]",7,0,2.752,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,1249,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,263
6083647122710.054,"[128, 1, 1]",7,0,2.944,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",1,0,16,0,7,1257,X,4.666667,0,kernel,18.666666,"[392, 1, 1]",39,266
6083647122713.894,"[128, 1, 1]",7,0,1.568,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",1,0,24,0,7,1263,X,0.011905,0,kernel,0.047619,"[1, 1, 1]",0,267
6083647127310.301,"[512, 1, 1]",7,0,9.793,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",1,0,40,2192,7,1316,X,6.095238,0,kernel,97.523811,"[512, 1, 1]",100,270
6083647127323.901,"[128, 1, 1]",7,0,1.728,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",1,0,18,0,7,1337,X,2.333333,0,kernel,9.333333,"[196, 1, 1]",19,283
6083647127326.397,"[256, 1, 1]",7,0,2.144,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1359,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,288
6083647127329.405,"[256, 1, 1]",7,0,33.952,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1361,X,97.523811,0,kernel,780.190491,"[1, 16, 512]",100,288
6083647127366.621,"[128, 1, 1]",7,0,38.56,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,198,100352,7,1367,X,0.761905,0,kernel,3.047619,"[8, 2, 4]",0,288
6083647127405.949,"[256, 1, 1]",7,0,2.88,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,1370,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,288
6083647127409.629,"[128, 1, 1]",7,0,2.848,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",1,0,16,0,7,1378,X,4.666667,0,kernel,18.666666,"[392, 1, 1]",39,291
6083647127413.277,"[128, 1, 1]",7,0,1.568,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",1,0,24,0,7,1384,X,0.011905,0,kernel,0.047619,"[1, 1, 1]",0,292
6083647127415.645,"[512, 1, 1]",7,0,8.704,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",1,0,40,2192,7,1437,X,6.095238,0,kernel,97.523811,"[512, 1, 1]",100,295
6083647127427.581,"[128, 1, 1]",7,0,1.696,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",1,0,18,0,7,1458,X,2.333333,0,kernel,9.333333,"[196, 1, 1]",19,308
6083647127430.109,"[256, 1, 1]",7,0,2.112,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1480,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,313
6083647127433.469,"[256, 1, 1]",7,0,33.184,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",1,0,38,4224,7,1482,X,97.523811,0,kernel,780.190491,"[1, 16, 512]",100,313
6083647127469.981,"[128, 1, 1]",7,0,38.496,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,1,0,198,100352,7,1488,X,0.761905,0,kernel,3.047619,"[8, 2, 4]",0,313
6083647127509.629,"[256, 1, 1]",7,0,2.464,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",1,0,40,4224,7,1491,X,1.333333,0,kernel,10.666667,"[7, 16, 1]",22,313
6083647127512.861,"[128, 1, 1]",7,0,2.88,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",1,0,16,0,7,1499,X,4.666667,0,kernel,18.666666,"[392, 1, 1]",39,316
6083647127516.541,"[128, 1, 1]",7,0,1.568,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",1,0,24,0,7,1505,X,0.011905,0,kernel,0.047619,"[1, 1, 1]",0,317
6083647127518.909,"[512, 1, 1]",7,0,8.672,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",1,0,40,2192,7,1558,X,6.095238,0,kernel,97.523811,"[512, 1, 1]",100,320
6083647127531.005,"[128, 1, 1]",7,0,1.664,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",1,0,18,0,7,1579,X,2.333333,0,kernel,9.333333,"[196, 1, 1]",19,333
6083647127533.533,"[256, 1, 1]",7,0,2.72,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",1,0,26,0,7,1598,X,1.166667,0,kernel,9.333333,"[98, 1, 1]",19,336
6083647127537.117,"[32, 4, 1]",7,0,692.991,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",1,0,159,528,7,1617,X,12.190476,0,kernel,48.761906,"[1024, 1, 1]",25,342
6083647128230.94,"[256, 1, 1]",7,0,2.368,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",1,0,47,0,7,1648,X,0.190476,0,kernel,1.52381,"[16, 1, 1]",3,344
6083647128234.14,"[128, 1, 1]",7,0,115.807,"void gemv2T_kernel_val<int, int, float, float, float, float, 128, 16, 4, 4, false, true, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>, float, float)",1,0,58,2560,7,1667,X,6.095238,0,kernel,24.380953,"[512, 1, 1]",51,353
6083647128350.779,"[256, 1, 1]",7,0,3.265,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",1,0,47,0,7,1698,X,0.190476,0,kernel,1.52381,"[16, 1, 1]",3,355
6083647128354.875,"[32, 4, 1]",7,0,30.336,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",1,0,159,528,7,1717,X,2.976191,0,kernel,11.904762,"[250, 1, 1]",25,364
